PV_name,values,py_data_type
LAS:FS11:CNT:TI:A:GetInputTerm,0,<class 'int'>
LAS:FS11:CNT:TI:B:GetInputTerm,0,<class 'int'>
LAS:FS11:CNT:TI:GetArmMode,7,<class 'int'>
LAS:FS11:CNT:TI:GetDispRELMode,0,<class 'int'>
LAS:FS11:CNT:TI:GetInstrumentMode,0,<class 'int'>
LAS:FS11:CNT:TI:GetMeasSource,0,<class 'int'>
LAS:FS11:CNT:TI:GetDACOutputMode,0,<class 'int'>
LAS:FS11:CNT:TI:GetDelayScanMode,0,<class 'int'>
LAS:FS11:CNT:TI:GetScanMode,0,<class 'int'>
LAS:FS11:CNT:TI:GetNumScanPoints,6,<class 'int'>
LAS:FS11:CNT:TI:GetDisplayGraphType,0,<class 'int'>
LAS:FS11:CNT:TI:GetDisplaySource,0,<class 'int'>
LAS:FS11:CNT:TI:GetPrinterPortMode,0,<class 'int'>
LAS:FS11:CNT:TI:DVM0:GetVRange,0,<class 'int'>
LAS:FS11:CNT:TI:DVM1:GetVRange,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll,1,<class 'str'>
LAS:FS11:CNT:TI:UpdateHighRate,2,<class 'str'>
IOC:LAS:LHN:SR620:01:ACCESS,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_rebootStatus,4,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_status,4,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_0_Status,4,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_1_Status,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_2_Status,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_3_Status,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_4_Status,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_5_Status,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_6_Status,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_7_Status,0,<class 'int'>
LAS:FS11:CNT:TI:EXT:SetInputTerm,1,<class 'int'>
LAS:FS11:CNT:TI:A:SetInputTerm,0,<class 'int'>
LAS:FS11:CNT:TI:B:SetInputTerm,0,<class 'int'>
LAS:FS11:CNT:TI:SetArmMode,7,<class 'int'>
LAS:FS11:CNT:TI:SetDispRELMode,0,<class 'int'>
LAS:FS11:CNT:TI:SetInstrumentMode,0,<class 'int'>
LAS:FS11:CNT:TI:SetMeasSource,0,<class 'int'>
LAS:FS11:CNT:TI:SetDACOutputMode,0,<class 'int'>
LAS:FS11:CNT:TI:SetDelayScanMode,0,<class 'int'>
LAS:FS11:CNT:TI:SetScanMode,0,<class 'int'>
LAS:FS11:CNT:TI:SetNumScanPoints,6,<class 'int'>
LAS:FS11:CNT:TI:SetDisplayGraphType,0,<class 'int'>
LAS:FS11:CNT:TI:SetDisplaySource,0,<class 'int'>
LAS:FS11:CNT:TI:SetPrinterPortMode,0,<class 'int'>
LAS:FS11:CNT:TI:DVM0:SetVRange,0,<class 'int'>
LAS:FS11:CNT:TI:DVM1:SetVRange,0,<class 'int'>
IOC:LAS:LHN:SR620:01:CA_UPD_TIME,15.0,<class 'float'>
IOC:LAS:LHN:SR620:01:FD_UPD_TIME,20.0,<class 'float'>
IOC:LAS:LHN:SR620:01:LOAD_UPD_TIME,10.0,<class 'float'>
IOC:LAS:LHN:SR620:01:MEM_UPD_TIME,10.0,<class 'float'>
LAS:FS11:CNT:TI:ExecSelfTest,0.0,<class 'float'>
LAS:FS11:CNT:TI:EXT:SetTrigThreshold,1.7,<class 'float'>
LAS:FS11:CNT:TI:A:SetTrigThreshold,-0.2,<class 'float'>
LAS:FS11:CNT:TI:B:SetTrigThreshold,-0.2,<class 'float'>
LAS:FS11:CNT:TI:SetGatePeriod,1e-06,<class 'float'>
LAS:FS11:CNT:TI:SetSampleSize,10.0,<class 'float'>
LAS:FS11:CNT:TI:SetDispREL,0.0,<class 'float'>
LAS:FS11:CNT:TI:SetDelayStartPos,1.0,<class 'float'>
LAS:FS11:CNT:TI:SetDelayScanStepSize,1e-06,<class 'float'>
LAS:FS11:CNT:TI:SetScanHoldTime,0.01,<class 'float'>
LAS:FS11:CNT:TI:DAC0:SetScanStartV,0.0,<class 'float'>
LAS:FS11:CNT:TI:DAC1:SetScanStartV,0.0,<class 'float'>
LAS:FS11:CNT:TI:DAC0:SetScanStepSize,0.0,<class 'float'>
LAS:FS11:CNT:TI:DAC1:SetScanStepSize,0.0,<class 'float'>
LAS:FS11:CNT:TI:SetCursorPosition,1.0,<class 'float'>
LAS:FS11:CNT:TI:SetGraphScaleHistV,100.0,<class 'float'>
LAS:FS11:CNT:TI:SetGraphScaleHistH,1e-07,<class 'float'>
LAS:FS11:CNT:TI:SetGraphScaleHistB,50.0,<class 'float'>
LAS:FS11:CNT:TI:SetGraphScaleMean,1e-07,<class 'float'>
LAS:FS11:CNT:TI:SetGraphScaleJitter,2e-08,<class 'float'>
LAS:FS11:CNT:TI:SetPlotterAddress,5.0,<class 'float'>
LAS:FS11:CNT:TI:SendKeyPress,0.0,<class 'float'>
LAS:FS11:CNT:TI:SetPortByte,0.0,<class 'float'>
LAS:FS11:CNT:TI,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:FRoot,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F1,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F1:1,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F1:2,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F1:3,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F1:4,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F1:5,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F2,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F3,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F4,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F5,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateAll:F6,0,<class 'int'>
LAS:FS11:CNT:TI:UpdateHighRate:FRoot,0,<class 'int'>
LAS:FS11:CNT:TI:ProcMeasAll,0,<class 'int'>
LAS:FS11:CNT:TI:MeasOffsetUpdateFanout,0,<class 'int'>
IOC:LAS:LHN:SR620:01:GTIM_ERR_CNT,0,<class 'int'>
LAS:FS11:CNT:TI:GetRefLvlAmp,1,<class 'int'>
LAS:FS11:CNT:TI:A:GetInputCoupl,0,<class 'int'>
LAS:FS11:CNT:TI:B:GetInputCoupl,0,<class 'int'>
LAS:FS11:CNT:TI:A:GetTrigMode,0,<class 'int'>
LAS:FS11:CNT:TI:B:GetTrigMode,0,<class 'int'>
LAS:FS11:CNT:TI:EXT:GetTrigSlope,0,<class 'int'>
LAS:FS11:CNT:TI:A:GetTrigSlope,0,<class 'int'>
LAS:FS11:CNT:TI:B:GetTrigSlope,0,<class 'int'>
LAS:FS11:CNT:TI:GetAutoMeasMode,1,<class 'int'>
LAS:FS11:CNT:TI:GetVarianceType,0,<class 'int'>
LAS:FS11:CNT:TI:GetAutoprintMode,0,<class 'int'>
LAS:FS11:CNT:TI:GetGraphEnable,1,<class 'int'>
LAS:FS11:CNT:TI:GetPrintingDevice,0,<class 'int'>
LAS:FS11:CNT:TI:GetPlotterPort,0,<class 'int'>
LAS:FS11:CNT:TI:GetExpandMode,0,<class 'int'>
LAS:FS11:CNT:TI:GetClockSource,1,<class 'int'>
LAS:FS11:CNT:TI:GetClockFreq,0,<class 'int'>
LAS:FS11:CNT:TI:GetOpComplete,0,<class 'int'>
LAS:FS11:CNT:TI:DispOffsetInvMeas,1,<class 'int'>
IOC:LAS:LHN:SR620:01:SCANONCE_Q_HIGHPER,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SCANONCE_Q_USEDPER,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBLOW_Q_HIGHPER,1.85,<class 'float'>
IOC:LAS:LHN:SR620:01:CBLOW_Q_USEDPER,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBMEDIUM_Q_HIGHPER,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBMEDIUM_Q_USEDPER,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBHIGH_Q_HIGHPER,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBHIGH_Q_USEDPER,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SCANMON_SEVR,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SR_1_State,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_2_State,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_3_State,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_4_State,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_5_State,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_6_State,0,<class 'int'>
IOC:LAS:LHN:SR620:01:SR_7_State,0,<class 'int'>
IOC:LAS:LHN:SR620:01:READACF,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SYSRESET,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SysReset,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:RECORD_CNT,328.0,<class 'float'>
IOC:LAS:LHN:SR620:01:FD_MAX,1024.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CPU_CNT,32.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SUSP_TASK_CNT,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:MEM_USED,85540864.0,<class 'float'>
IOC:LAS:LHN:SR620:01:MEM_MAX,67453349888.0,<class 'float'>
IOC:LAS:LHN:SR620:01:PROCESS_ID,5518.0,<class 'float'>
IOC:LAS:LHN:SR620:01:PARENT_ID,5059.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SCANONCE_Q_SIZE,1000.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CB_Q_SIZE,2000.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SCANONCE_Q_HIGH,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SCANONCE_Q_USED,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:SCANONCE_Q_OVERRUNS,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBLOW_Q_HIGH,37.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBLOW_Q_USED,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBLOW_Q_OVERRUNS,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBMEDIUM_Q_HIGH,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBMEDIUM_Q_USED,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBMEDIUM_Q_OVERRUNS,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBHIGH_Q_HIGH,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBHIGH_Q_USED,0.0,<class 'float'>
IOC:LAS:LHN:SR620:01:CBHIGH_Q_OVERRUNS,0.0,<class 'float'>
LAS:FS11:CNT:TI:EXT:GetTrigThreshold,1.7,<class 'float'>
LAS:FS11:CNT:TI:A:GetTrigThreshold,-0.2,<class 'float'>
LAS:FS11:CNT:TI:B:GetTrigThreshold,-0.2,<class 'float'>
LAS:FS11:CNT:TI:GetGatePeriod,0.0,<class 'float'>
LAS:FS11:CNT:TI:GetSampleSize,10.0,<class 'float'>
LAS:FS11:CNT:TI:StartMeasGetMean,0.0,<class 'float'>
LAS:FS11:CNT:TI:StartMeasGetJitter,0.0,<class 'float'>
LAS:FS11:CNT:TI:StartMeasGetMax,0.0,<class 'float'>
LAS:FS11:CNT:TI:StartMeasGetMin,0.0,<class 'float'>
LAS:FS11:CNT:TI:GetDispREL,0.0,<class 'float'>
LAS:FS11:CNT:TI:GetDelayStartPos,1.0,<class 'float'>
LAS:FS11:CNT:TI:GetDelayScanStepSize,1e-06,<class 'float'>
LAS:FS11:CNT:TI:GetLastScanPoint,0.0,<class 'float'>
LAS:FS11:CNT:TI:DAC0:GetScanStartV,0.0,<class 'float'>
LAS:FS11:CNT:TI:DAC1:GetScanStartV,0.0,<class 'float'>
LAS:FS11:CNT:TI:DAC0:GetOutputV,8.0,<class 'float'>
LAS:FS11:CNT:TI:DAC0:GetScanStepSize,0.0,<class 'float'>
LAS:FS11:CNT:TI:DAC1:GetScanStepSize,0.0,<class 'float'>
LAS:FS11:CNT:TI:GetCursorPosition,0.0,<class 'float'>
LAS:FS11:CNT:TI:GetGraphScaleHistV,100.0,<class 'float'>
LAS:FS11:CNT:TI:GetGraphScaleHistH,1e-07,<class 'float'>
LAS:FS11:CNT:TI:GetGraphScaleHistB,50.0,<class 'float'>
LAS:FS11:CNT:TI:GetGraphScaleMean,1e-07,<class 'float'>
LAS:FS11:CNT:TI:GetGraphScaleJitter,2e-08,<class 'float'>
LAS:FS11:CNT:TI:GetPlotterAddress,5.0,<class 'float'>
LAS:FS11:CNT:TI:GetLastKeyPressed,44.0,<class 'float'>
LAS:FS11:CNT:TI:GetPortByte,0.0,<class 'float'>
LAS:FS11:CNT:TI:MeasOffset,5e-05,<class 'float'>
IOC:LAS:LHN:SR620:01:STARTTOD,09/08/2023 09:31:36,<class 'str'>
IOC:LAS:LHN:SR620:01:ST_SCRIPT1,./st.cmd,<class 'str'>
IOC:LAS:LHN:SR620:01:ST_SCRIPT2,,<class 'str'>
IOC:LAS:LHN:SR620:01:KERNEL_VERS,Linux 3.10.0-1160.2.2.el7.x86_64 x86_64,<class 'str'>
IOC:LAS:LHN:SR620:01:EPICS_VERS,EPICS R7.0.2.2-2.0.1,<class 'str'>
IOC:LAS:LHN:SR620:01:HOSTNAME,ctl-las-lhn-01,<class 'str'>
IOC:LAS:LHN:SR620:01:APP_DIR1,/reg/g/pcds/epics/ioc/las/sr620/R1.1.2/,<class 'str'>
IOC:LAS:LHN:SR620:01:APP_DIR2,build/iocBoot/ioc-las-lhn-sr620-01,<class 'str'>
IOC:LAS:LHN:SR620:01:ENGINEER,Sameen Yunus (sfsyunus),<class 'str'>
IOC:LAS:LHN:SR620:01:LOCATION,LAS:FS11:IOC:CNT:TI,<class 'str'>
IOC:LAS:LHN:SR620:01:GTIM_CUR_SRC,OS Clock,<class 'str'>
IOC:LAS:LHN:SR620:01:GTIM_EVT_SRC,No working providers,<class 'str'>
IOC:LAS:LHN:SR620:01:GTIM_HI_SRC,OS Clock,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_ADDR_LIST,,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_CONN_TIME,10.0,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_AUTO_ADDR,YES,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_RPTR_PORT,5065,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_SRVR_PORT,5064,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_MAX_ARRAY,4000000,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_SRCH_TIME,60.0,<class 'str'>
IOC:LAS:LHN:SR620:01:CA_BEAC_TIME,5.0,<class 'str'>
IOC:LAS:LHN:SR620:01:CAS_SRVR_PORT,,<class 'str'>
IOC:LAS:LHN:SR620:01:CAS_AUTO_ADDR,,<class 'str'>
IOC:LAS:LHN:SR620:01:CAS_ADDR_LIST,,<class 'str'>
IOC:LAS:LHN:SR620:01:CAS_BEACON_PERIOD,5.0,<class 'str'>
IOC:LAS:LHN:SR620:01:CAS_BEACON_PORT,,<class 'str'>
IOC:LAS:LHN:SR620:01:CAS_ADDR_INTF_LIST,,<class 'str'>
IOC:LAS:LHN:SR620:01:CAS_ADDR_IGNORE_LIST,,<class 'str'>
IOC:LAS:LHN:SR620:01:TS_NTP_INET,psntp.slac.stanford.edu,<class 'str'>
IOC:LAS:LHN:SR620:01:IOC_LOG_PORT,7004,<class 'str'>
IOC:LAS:LHN:SR620:01:IOC_LOG_INET,ctl-logsrv01.pcdsn,<class 'str'>
IOC:LAS:LHN:SR620:01:PVA_ADDR_LIST,,<class 'str'>
IOC:LAS:LHN:SR620:01:PVA_AUTO_ADDR,TRUE,<class 'str'>
IOC:LAS:LHN:SR620:01:PVA_BEACON_PERIOD,15.0,<class 'str'>
IOC:LAS:LHN:SR620:01:PVA_BROADCAST_PORT,5076,<class 'str'>
IOC:LAS:LHN:SR620:01:PVA_CONN_TMO,30.0,<class 'str'>
IOC:LAS:LHN:SR620:01:PVA_DEBUG,0,<class 'str'>
IOC:LAS:LHN:SR620:01:PVA_SERVER_PORT,5075,<class 'str'>
IOC:LAS:LHN:SR620:01:PVAS_AUTO_BEACON_ADDR_LIST,TRUE,<class 'str'>
IOC:LAS:LHN:SR620:01:PVAS_BEACON_ADDR_LIST,,<class 'str'>
IOC:LAS:LHN:SR620:01:PVAS_BEACON_PERIOD,,<class 'str'>
IOC:LAS:LHN:SR620:01:PVAS_BROADCAST_PORT,,<class 'str'>
IOC:LAS:LHN:SR620:01:PVAS_SERVER_PORT,,<class 'str'>
LAS:FS11:CNT:TI:IDStr,,<class 'str'>
